Date,Open,High,Low,Close,Volume
2015-04-15,15.926872892732206,16.112227739812713,15.871952695560058,16.029848098754883,3915300
2015-04-16,16.228931432758,16.35936737687899,16.180876429503062,16.283851623535156,3928100
2015-04-17,15.995514835188917,16.036705946263357,15.885674491124114,15.981785774230957,2755500
2015-04-20,15.940601022174791,16.002386404033665,15.899411204069112,15.954331398010254,2237300
2015-04-21,15.968063043326062,16.016118053169905,15.878816902701086,15.906277656555176,2097700
2015-04-22,15.913140315471562,15.9611953176766,15.84448975114982,15.947464942932129,1292300
2015-04-23,15.851351497960184,16.077897394469346,15.84448631207805,16.064167022705078,1360700
2015-04-24,16.34563572815088,16.44861091415895,16.325041476589586,16.428016662597656,1615500
2015-04-27,16.48980460997025,16.627104442945246,16.48980460997025,16.510398864746094,1221500
2015-04-28,16.61337221886218,16.77126758600579,16.592776658599778,16.743806838989258,1957600
2015-04-29,16.297579464665773,16.42115020205202,16.290714278210935,16.34563446044922,2810900
2015-04-30,15.968057020327953,16.043572755542073,15.885676099239792,16.009246826171875,3375100
2015-05-01,16.050439174667254,16.112224547921105,15.98178992385233,16.098495483398438,1113600
2015-05-04,16.064164478291186,16.112219462454345,16.043570233307037,16.071029663085938,1317500
2015-05-05,16.071037306122424,16.132822689258877,16.009251922985968,16.05044174194336,2045100
2015-05-06,15.940600380797239,15.947465568438746,15.700325360347758,15.775839805603027,2706700
2015-05-07,15.652266140216543,15.659131326583179,15.528696713818338,15.576751708984375,4956800
2015-05-08,15.714053770561138,15.755244894691483,15.597348204326364,15.748379707336426,1341400
2015-05-11,15.453182534802398,15.556157721907237,15.453182534802398,15.460047721862793,2028800
2015-05-12,15.734649993927286,15.87195112799777,15.714054430996516,15.83076000213623,2740300
2015-05-13,16.17401120061847,16.249526953769184,16.139686572495762,16.160282135009766,1742700
2015-05-14,16.34563572893254,16.34563572893254,16.215201104369662,16.27698516845703,3301200
2015-05-15,16.160280252251106,16.27012062072754,16.125954318726922,16.27012062072754,2108300
2015-05-18,15.87881437861039,15.988656067165538,15.80329993631702,15.947464942932129,1544600
2015-05-19,15.672865211567869,15.686595587378084,15.597349454012388,15.645405769348145,2114200
2015-05-20,15.58361689535101,15.672861699316451,15.53556059078456,15.576751708984375,2003300
2015-05-21,15.679731680163789,15.775841699883971,15.659136114766257,15.741517066955566,1237300
2015-05-22,15.62481118695708,15.638541563629639,15.576756178003912,15.604215621948242,832400
2015-05-26,15.768974274264215,15.768974274264215,15.597348515169218,15.624809265136719,1216100
2015-05-27,15.563021351185755,15.638537091890804,15.52869672872005,15.631671905517578,2611900
2015-05-28,15.384530091737156,15.43258508588121,15.309014352710568,15.418854713439941,1287500
2015-05-29,15.521835639917114,15.569890647815187,15.473780632019041,15.473780632019043,1551200
2015-06-01,15.439453416498774,15.480643232810904,15.322747845780526,15.357073783874512,1325700
2015-06-02,15.281554917228418,15.453180644543112,15.254094172345882,15.418854713439941,1365400
2015-06-03,15.27469474080083,15.405130702972482,15.27469474080083,15.302155494689941,1788900
2015-06-04,14.876519822163196,14.917709634865943,14.807869261391593,14.83533000946045,3418300
2015-06-05,14.718626038941528,14.828466424281334,14.677434912388591,14.752950668334961,2323000
2015-06-08,14.773542744145779,14.821597737712922,14.725487750578635,14.814732551574707,2298500
2015-06-09,14.759815856093784,14.787276607129076,14.691165287906236,14.752950668334961,1608000
2015-06-10,14.986358994772653,15.109929732379644,14.972628621838448,15.08246898651123,1839400
2015-06-11,15.164851178079678,15.1991758038743,15.109930991167959,15.185446739196777,1336400
2015-06-12,14.986362458777737,15.109933224947348,14.965766894615891,15.041282653808594,818800
2015-06-15,15.144255932858641,15.164851494405346,15.096200931983569,15.116796493530273,1179800
2015-06-16,15.137390762528842,15.233502073786557,15.137390762528842,15.22663688659668,896400
2015-06-17,15.144255022636019,15.322745950444482,15.041279839892807,15.260960578918457,1998300
2015-06-18,15.336476335776336,15.411992080899653,15.30901558867677,15.31588077545166,2095100
2015-06-19,15.35707284125532,15.37766709344698,15.315881718070854,15.336477279663086,1124600
2015-06-22,15.460050612694898,15.480644868326403,15.357075406335012,15.36393928527832,2559800
2015-06-23,15.439455017183736,15.54243022334034,15.425724640522645,15.514970779418945,1185900
2015-06-24,15.487510355210219,15.528701486068812,15.432590156799575,15.446320533752441,1461500
2015-06-25,15.432254678506068,15.432254678506068,15.354917212686814,15.361948013305664,1457100
2015-06-26,15.087754491554758,15.108846896680394,14.996356751320286,15.073694229125977,2304800
2015-06-29,14.736219945853428,14.834649812044688,14.6729454232143,14.694036483764648,2392600
2015-06-30,14.862775635554696,14.904960449878116,14.729194413162519,14.785439491271973,2770200
2015-07-01,15.024478162225822,15.031507622105803,14.890895627707668,14.94714069366455,1640000
2015-07-02,15.066661181768465,15.080722783089708,15.0104161174716,15.038537979125977,1514800
2015-07-06,14.595610628051103,14.694039171256541,14.546396356448383,14.616703033447266,1928000
2015-07-07,14.553428821643223,14.708102455928652,14.342508766539297,14.651857376098633,3541900
2015-07-08,14.377657654356566,14.405779513752753,14.237044334411621,14.237044334411621,2970900
2015-07-09,14.490154097118438,14.518275968786424,14.349540715812745,14.370633125305176,2091500
2015-07-10,14.532333385467869,14.588578453577073,14.476088317358666,14.553425788879395,1245500
2015-07-13,14.518272807129998,14.5885794824721,14.483120139953094,14.560456275939941,2388400
2015-07-14,14.736221240232505,14.764344444753991,14.708099376699218,14.729191780090332,1581700
2015-07-15,14.834649812044688,14.862771673107847,14.65185302167587,14.694036483764648,1269300
2015-07-16,14.897930454419374,14.961206338343326,14.855745637811063,14.869807243347168,1852000
2015-07-17,14.820590890806221,14.827621692590306,14.76434581752186,14.792469024658203,2243300
2015-07-20,14.890896797180174,14.933080264713725,14.820590123965422,14.890896797180176,1660500
2015-07-21,14.883864814622592,14.98932414558167,14.841681350436591,14.926048278808594,1006300
2015-07-22,14.623732252211692,14.658886260623442,14.560456378058847,14.630763053894043,2029900
2015-07-23,14.539367260526838,14.56045832740925,14.447968167408106,14.454998970031738,2472800
2015-07-24,14.33547380078234,14.33547380078234,14.166738610294553,14.21595287322998,2098100
2015-07-27,14.356567505559193,14.356567505559193,14.230015765959672,14.251108169555664,1712300
2015-07-28,14.454998201142443,14.602642366408269,14.419845530882606,14.574519157409668,2939300
2015-07-29,14.63076329605638,14.68700836945782,14.574518222654941,14.616703033447266,1776300
2015-07-30,14.595611032531172,14.665917711478423,14.560457022563364,14.658886909484863,1036100
2015-07-31,14.862770075907289,14.869800875664547,14.658882246898557,14.708096504211426,1249200
2015-08-03,14.588579492433741,14.658886167823852,14.53233442031931,14.581548690795898,2201600
2015-08-04,14.869804929015313,14.961204009786147,14.806529054939599,14.827621459960938,1948300
2015-08-05,14.841683296158477,14.883866765874666,14.771376619305947,14.792469024658203,1322400
2015-08-06,14.483122101483158,14.49718370665368,14.34953953434016,14.42687702178955,1931300
2015-08-07,14.265167964753427,14.314382225921094,14.152676500814133,14.300320625305176,3558700
2015-08-10,14.321413442165726,14.518270492553711,14.321413442165726,14.518270492553711,1467100
2015-08-11,14.089403041902102,14.089403041902102,13.934728105445632,14.019096374511719,1912400
2015-08-12,13.85739315381927,14.026129722595215,13.801148077890083,14.026129722595215,3817600
2015-08-13,13.90660875169256,14.019098903413987,13.857393136949597,13.9839448928833,1571600
2015-08-14,13.95582167660074,13.990974342745496,13.871453400469768,13.962852478027344,1788900
2015-08-17,13.934731262723059,14.033159814778267,13.885516986695453,14.012068748474121,1657700
2015-08-18,13.801148116443915,13.885516401067573,13.794118655297968,13.850363731384277,2287600
2015-08-19,13.97691592008018,14.068315018433923,13.822242276466577,13.955824851989746,2417100
2015-08-20,13.709750221427537,13.730842627600934,13.548045797063295,13.555076599121094,5773400
2015-08-21,13.519919824406433,13.541012226267053,13.21057264304594,13.231663703918457,4015000
2015-08-24,12.261437310765672,12.605938531629858,12.092702101015147,12.191130638122559,12390600
2015-08-25,13.442587033573293,13.46367809967679,12.915288925170898,12.915288925170898,8749600
2015-08-26,13.161360285283385,13.294942848042595,12.866073291335274,13.273850440979004,6303500
2015-08-27,13.287910540018785,13.548044833706543,13.259788674775619,13.53398323059082,7512700
2015-08-28,13.259790451441749,13.470709162485264,13.259790451441749,13.463678359985352,2836200
2015-08-31,13.15432698165817,13.17541938471108,13.027776586305244,13.112143516540527,3774400
2015-09-01,12.620001289042154,12.690306627129717,12.451264722864579,12.507511138916016,3554500
2015-09-02,12.767641081342001,12.795764282700452,12.584844295476218,12.78873348236084,2111900
2015-09-03,12.612971305847168,12.767644937064652,12.563757029595626,12.612971305847168,1623800
2015-09-04,12.395020642538496,12.465327327256743,12.275499680814018,12.331746101379395,1359700
2015-09-08,12.837953331454115,12.922320290273989,12.76061583504537,12.894198417663574,2054300
2015-09-09,13.09808206034497,13.11214366253681,12.823887522545029,12.852010726928711,2612800
2015-09-10,12.80279584929753,12.985592665250318,12.746550778311153,12.908256530761719,2171000
2015-09-11,12.816854596567802,12.89419205481311,12.767640338043687,12.887161254882812,1599000
2015-09-14,12.950441683446142,13.027779168983656,12.92934927621179,12.964503288269043,1331700
2015-09-15,12.767643585086933,12.957471208517674,12.753581981650216,12.950440406799316,2071800
2015-09-16,13.119175247999948,13.309002865974612,13.105113644967394,13.287910461425781,2935200
2015-09-17,13.154330253601074,13.512893148758634,13.119177580757368,13.154330253601074,5531500
2015-09-18,13.238695166715091,13.28790943253005,13.048867563438963,13.08402156829834,2328400
2015-09-21,12.999653731819574,13.062929601691733,12.922316259534002,12.971531867980957,1210300
2015-09-22,12.732490955777116,12.809827092935029,12.662184279370393,12.795766830444336,2257200
2015-09-23,12.648122275780807,12.690305743895083,12.500479466886702,12.535632133483887,1303300
2015-09-24,12.542665111637003,12.77467623801081,12.514541900688174,12.725461959838867,3407500
2015-09-25,12.704365945069066,12.753580209269897,12.584845014443562,12.648120880126953,1763500
2015-09-28,12.634061205597849,12.655153611038713,12.4442349205834,12.451264381408691,1492200
2015-09-29,12.275498399543242,12.380959086107257,12.198162261314854,12.296590805053711,4991300
2015-09-30,12.514540144359962,12.598908424377441,12.444234808831766,12.598908424377441,2565100
2015-10-01,12.795768639530294,12.830921312209439,12.620002594157562,12.70436954498291,1834300
2015-10-02,12.465326554345864,12.837951021556114,12.437204686795342,12.830920219421387,2414900
2015-10-05,13.041838219281754,13.217604240247752,13.041838219281754,13.196513175964355,2323100
2015-10-06,13.217605363131193,13.294942848042595,13.182452692346976,13.273850440979004,1353900
2015-10-07,13.526953292217701,13.597259971294461,13.41446314209023,13.484769821166992,2942500
2015-10-08,13.44961335268439,13.709747615422042,13.4355530922298,13.681624412536621,2041500
2015-10-09,13.787087836283566,13.84333291230101,13.75193382565492,13.808178901672363,1088900
2015-10-12,13.794115680642111,13.822237542126683,13.737870616684868,13.75896167755127,1344700
2015-10-13,13.449616754985527,13.61132253050658,13.428525688474252,13.463678359985352,1201700
2015-10-14,13.51992417003409,13.583200054966236,13.470709890862095,13.541016578674316,2511600
2015-10-15,13.63944014179095,13.836298527371222,13.632409341485792,13.79411506652832,3960400
2015-10-16,13.730839816066698,13.765992478169439,13.688655012357689,13.75896167755127,1304600
2015-10-19,13.660535803472195,13.688657670417461,13.611321530576705,13.639443397521973,3006500
2015-10-20,13.548045797063295,13.611321674595107,13.505860984716502,13.555076599121094,1635100
2015-10-21,13.576167874103314,13.583198676269761,13.449616117084041,13.456646919250488,2242600
2015-10-22,13.67459561547504,13.77302414836762,13.618350547966681,13.730840682983398,1780000
2015-10-23,13.864421554974877,13.941759023855305,13.850361294168744,13.913637161254883,2286400
2015-10-26,13.93473107259189,13.948792677261755,13.85739358789605,13.871455192565918,1211600
2015-10-27,13.83629977464837,13.86442163741601,13.723809641601486,13.744900703430176,2296400
2015-10-28,13.60428913945249,13.72381007723224,13.484768201672738,13.632411003112793,3924100
2015-10-29,13.259791368308786,13.323067254194832,13.224637353378451,13.238698959350586,3459300
2015-10-30,13.224633015382913,13.393368208733682,13.168387950932658,13.301970481872559,5071800
2015-11-02,13.140266314143345,13.280878307181993,13.119173911742886,13.266818046569824,2384800
2015-11-03,13.316034046287996,13.526952733823157,13.309003244571716,13.505860328674316,1892800
2015-11-04,13.414461668765611,13.435554072468548,13.28790992852443,13.35118579864502,2088600
2015-11-05,13.294943718716366,13.294943718716366,13.161361147208956,13.224637031555176,2346700
2015-11-06,13.119174631852125,13.147297836596413,12.992622892479242,13.10511302947998,2176700
2015-11-09,12.79576713615776,12.81685820089186,12.690306448533876,12.767643928527832,5356000
2015-11-10,12.71139663030754,12.767641694738577,12.676243967908682,12.753580093383789,1480600
2015-11-11,12.936381897073511,12.964505110672558,12.880136810864052,12.894198417663574,2016700
2015-11-12,12.915288601751318,12.985593941653665,12.901226997375488,12.901226997375488,2174500
2015-11-13,12.816856515696763,12.816856515696763,12.711397182927305,12.732489585876465,2124500
2015-11-16,12.683275201910547,12.852010400968503,12.676244400992946,12.8379487991333,2319600
2015-11-17,13.006686517834227,13.062931595082622,12.94341063830623,12.97856330871582,2515000
2015-11-18,13.062932819296003,13.182453787273493,13.048871213418995,13.168392181396484,1856900
2015-11-19,13.498832702636719,13.562108585695055,13.48477109729298,13.498832702636719,2191900
2015-11-20,13.688655986315187,13.716779190788845,13.604289054870605,13.604289054870605,1525000
2015-11-23,13.569134614384469,13.625379680540922,13.519920349121094,13.519920349121094,2000800
2015-11-24,13.477737316715535,13.61131985598902,13.456644913360291,13.604289054870605,3008700
2015-11-25,13.491798388548986,13.541012653454931,13.456644384338924,13.47070598602295,1043700
2015-11-27,13.351187714120575,13.393371186590231,13.31603504389393,13.37228012084961,767500
2015-11-30,13.40743287936913,13.470708758984514,13.40743287936913,13.421494483947754,1558200
2015-12-01,13.688656368206649,13.822238911206872,13.688656368206649,13.801146507263184,3322800
2015-12-02,13.794118368173034,13.829271037124625,13.64647420840195,13.66053581237793,1535600
2015-12-03,13.695687409799449,13.702718211237361,13.533982999692256,13.569135665893555,1670800
2015-12-04,13.470706599348484,13.660534207761302,13.470706599348484,13.632411003112793,1936100
2015-12-07,13.435556316888754,13.45664738312675,13.330095621744997,13.365249633789062,2278400
2015-12-08,13.062931778863916,13.189483539700356,13.027779107959766,13.098084449768066,2248300
2015-12-09,13.14026695051543,13.23869548450811,12.950439342682518,13.076991081237793,3470400
2015-12-10,13.08402156829834,13.182450099928257,13.062929165382714,13.08402156829834,2036000
2015-12-11,12.866071416723363,12.894194622043878,12.690305406434856,12.718428611755371,3064500
2015-12-14,12.711400354364454,12.760614632536395,12.591879389808946,12.725461959838867,5552000
2015-12-15,12.75358231557432,12.781705523184097,12.662184572819237,12.746551513671875,2765800
2015-12-16,12.901224849964139,13.147297521628712,12.901224849964139,13.112143516540527,4249100
2015-12-17,13.105114238374313,13.105114238374313,12.873103141784668,12.873103141784668,6050200
2015-12-18,13.048867780417812,13.133236052495038,13.013715115962079,13.027776718139648,4286500
2015-12-21,13.207786256764845,13.251161193920376,13.099348224443819,13.186098098754883,3265200
2015-12-22,13.22224317107479,13.29453426322247,13.17163747616154,13.287304878234863,2988500
2015-12-23,13.395746876988172,13.533101081848143,13.381288104203607,13.533101081848145,2285200
2015-12-24,13.569246521881857,13.619850842199464,13.540328979492188,13.540328979492188,1324300
2015-12-28,13.5114107131958,13.518640097668113,13.439118247336763,13.5114107131958,2283800
2015-12-29,13.843958085914032,13.923479958993259,13.836728699373694,13.880105018615723,2721300
2015-12-30,13.894557863798795,13.937934168839563,13.843953553448609,13.85118293762207,2121500
2015-12-31,13.807812126283428,13.851187065386231,13.699374089094194,13.706602096557617,2550800
2016-01-04,13.518641471862793,13.533098863412942,13.359597755033008,13.518641471862793,3513900
2016-01-05,13.337911300677074,13.352368692576684,13.178867580002915,13.31622314453125,4774000
2016-01-06,12.88969811357745,12.98367735892069,12.875239343874131,12.933073043823242,3491200
2016-01-07,12.398113366914668,12.600532045227295,12.333050269559338,12.383654594421387,5513800
2016-01-08,12.398112093055955,12.427029635071351,12.18846542890152,12.202922821044922,3975500
2016-01-11,12.405343020804136,12.419801793609363,12.13786261822978,12.304134368896484,3813800
2016-01-12,12.405340951350917,12.463174654059564,12.224610458028364,12.376424789428711,2410500
2016-01-13,12.477634850134315,12.513780401383084,12.101715050143783,12.15954875946045,4065000
2016-01-14,12.246300163076656,12.513780554872916,12.13786212913589,12.412571907043457,5283300
2016-01-15,11.769171411261217,11.892068214298343,11.631815836369285,11.747483253479004,6538600
2016-01-19,12.152317639784606,12.166776409767179,11.928212220511517,12.029420852661133,7601200
2016-01-20,11.8992974372961,12.080027967356111,11.624587638305274,11.986048698425293,7062200
2016-01-21,12.000505429733703,12.29690333828745,11.899295412494274,12.217381477355957,5235100
2016-01-22,12.463172603315114,12.521006296507556,12.376422752958458,12.441484451293945,2605800
2016-01-25,12.383654902840371,12.441488615389428,12.23907131089997,12.24630069732666,3878600
2016-01-26,12.35473845862257,12.50655143358132,12.333050299829416,12.492094039916992,3135500
2016-01-27,12.484864428153355,12.60053184856546,12.253529587329144,12.354738235473633,3646100
2016-01-28,12.672822792551736,12.701738954712116,12.477633527228232,12.578842163085938,3410500
2016-01-29,12.672821750570172,12.759571608782839,12.636674827261448,12.752342224121094,3159200
2016-02-01,12.63667607469514,12.839094728613412,12.600530526682432,12.774031639099121,3180100
2016-02-02,12.434259028823856,12.448716420976849,12.304132847396845,12.369195938110352,3166000
2016-02-03,12.412572660000214,12.564385640953502,12.166779032763417,12.542698860168457,5390800
2016-02-04,12.72342743445119,12.889699162983764,12.708968663570719,12.759572982788086,4369400
2016-02-05,12.636676273406255,12.643905658895333,12.369195904631846,12.427029609680176,2110500
2016-02-08,12.39088374870954,12.477635003180799,12.30413387310269,12.412571907043457,4626700
2016-02-09,12.000502529139816,12.224607908030425,11.97158499438544,12.174003601074219,4465900
2016-02-10,12.130631446838379,12.253528239869947,12.094484520144233,12.130631446838379,4231300
2016-02-11,12.02942177241728,12.137861176713534,11.957130674705514,12.087255477905273,4289500
2016-02-12,12.065570173252802,12.25353008375335,12.007736460703747,12.24630069732666,4423000
2016-02-16,12.506549720967291,12.54992603261376,12.369195537346231,12.521008491516113,2489400
2016-02-17,12.549926653939112,12.759573321819282,12.528238497042134,12.723427772521973,4309600
2016-02-18,12.853554037050193,12.853554037050193,12.737886623933836,12.766802787780762,1953800
2016-02-19,12.55715498610565,12.75234286634614,12.513778675950691,12.737885475158691,1397800
2016-02-22,12.983676965273002,13.106573746296817,12.983676965273002,13.092116355895996,2155300
2016-02-23,12.954761988641451,12.976450144519447,12.817406425809319,12.84632396697998,1511500
2016-02-24,12.4559461322482,12.72342788760637,12.405341811228519,12.708969116210938,3343400
2016-02-25,12.557156039571439,12.723427772521973,12.492092947744824,12.723427772521973,2583400
2016-02-26,12.716197873485228,12.723427258825675,12.470404287367112,12.506549835205078,2089800
2016-02-29,12.52101020611009,12.614990848682645,12.484864653652608,12.492094039916992,3429200
2016-03-01,12.781260430653278,12.911386603636162,12.701738574082803,12.896927833557129,3210800
2016-03-02,13.099347017768382,13.28007751460983,13.063200091081535,13.272848129272461,2802500
2016-03-03,13.46080997565425,13.562018627417274,13.446351202869684,13.533101081848145,2857600
2016-03-04,13.692144130889387,13.843957100840683,13.663226586785676,13.7716646194458,5211100
2016-03-07,13.771662926005053,14.017456505204862,13.771662926005053,13.966852188110352,3660300
2016-03-08,13.815041512611305,13.815041512611305,13.677685930110567,13.706602096557617,3111200
2016-03-09,14.010228460860704,14.104209097771026,13.95962413892331,14.031916618347168,6699300
2016-03-10,14.024688149382731,14.04637630828706,13.800582689495796,13.930708885192871,6644700
2016-03-11,14.162042433477092,14.306627388526323,14.147583662199304,14.292168617248535,5598900
2016-03-14,14.140355452237754,14.154814224717693,14.060834961326965,14.104209899902344,2037700
2016-03-15,13.742747388156022,13.78612232208252,13.713829846295498,13.78612232208252,2436200
2016-03-16,13.735519474850518,14.111439286142314,13.735519474850518,14.104209899902344,3267500
2016-03-17,14.227103047081194,14.458437831771281,14.183728119667823,14.41506290435791,4149700
2016-03-18,14.32831234044118,14.40060480875215,14.30662556515279,14.335541725158691,2895900
2016-03-21,14.277712521637817,14.3138580777417,14.205420030565469,14.256024360656738,3089800
2016-03-22,14.133123978458526,14.27770892417306,14.125895972150609,14.234333992004395,8734500
2016-03-23,14.104210019834156,14.104210019834156,13.909020726288542,13.930708885192871,5583500
2016-03-24,13.764434534383613,13.90901809648242,13.764434534383613,13.901788711547852,2786800
2016-03-28,13.916247141449126,13.966851455890676,13.872872211765532,13.945164680480957,1333800
2016-03-29,13.554786917233857,13.909018516540527,13.504182600027793,13.909018516540527,2869100
2016-03-30,13.981312332624892,14.060834198083551,13.916249238861326,13.974082946777344,1809800
2016-03-31,14.06806082229937,14.140353294804765,13.966852188110353,13.966852188110352,3800600
2016-04-01,13.655998172458721,13.894562412831906,13.6343113917022,13.880105018615723,2504200
2016-04-04,13.793353353627676,13.793353353627676,13.67045654378269,13.706602096557617,2048000
2016-04-05,13.294537962244078,13.330684897239502,13.236704245115984,13.301767349243164,2463100
2016-04-06,13.381288064127517,13.612622912529861,13.381288064127517,13.590934753417969,2251500
2016-04-07,13.38128581221445,13.424660744274284,13.265618407478742,13.308993339538574,3521700
2016-04-08,13.50418476295258,13.547559701952979,13.39574672601936,13.446351051330566,1915900
2016-04-11,13.489722585191537,13.58370320464456,13.453577041625977,13.453577041625977,2192000
2016-04-12,13.699373136734598,13.901790424385572,13.619851271520655,13.87287425994873,4439700
2016-04-13,14.068062132486244,14.11866783315799,14.010228424868604,14.089750289916992,5737900
2016-04-14,14.328313241513879,14.328313241513879,14.234333992004395,14.234333992004395,2605400
