"emeaTimestamp","sentimentPositive","sentimentNegative","sentimentNeutral","relevance","assetId","assetName"
"2012-02-06T17:24:58.325Z",0.0556471,0.819098,0.125255,0.176777,4295864818,"Baidu Inc"
"2012-02-07T14:05:00.435Z",0.285386,0.156714,0.5579,1,4295864818,"Baidu Inc"
"2012-02-13T14:31:07.678Z",0.532436,0.00887644,0.458687,1,4295864818,"Baidu Inc"
"2012-02-14T20:20:16.670Z",0.556907,0.00684164,0.436251,1,4295864818,"Baidu Inc"
"2012-02-14T20:21:38.331Z",0.839508,0.0365936,0.123899,1,4295864818,"Baidu Inc"
"2012-02-15T10:23:39.527Z",0.811697,0.0308488,0.157454,0.169031,4295864818,"Baidu Inc"
"2012-02-16T20:09:46.547Z",0.0724881,0.779559,0.147953,1,4295864818,"Baidu Inc"
"2012-02-16T21:30:16.552Z",0.252815,0.127869,0.619316,1,4295864818,"Baidu Inc"
"2012-02-16T21:30:20.075Z",0.330233,0.343488,0.326279,1,4295864818,"Baidu Inc"
"2012-02-16T21:30:29.567Z",0.236399,0.146576,0.617026,1,4295864818,"Baidu Inc"
"2012-02-16T21:30:59.098Z",0.234016,0.149485,0.616499,1,4295864818,"Baidu Inc"
"2012-02-16T21:31:03.621Z",0.178325,0.0159403,0.805735,1,4295864818,"Baidu Inc"
"2012-02-16T21:31:45.786Z",0.176976,0.0164253,0.806599,1,4295864818,"Baidu Inc"
"2012-02-16T21:31:55.446Z",0.50623,0.0115364,0.482234,1,4295864818,"Baidu Inc"
"2012-02-16T21:32:04.280Z",0.197751,0.0132042,0.789044,1,4295864818,"Baidu Inc"
"2012-02-16T21:32:18.721Z",0.25047,0.130403,0.619127,1,4295864818,"Baidu Inc"
"2012-02-16T21:33:04.898Z",0.224479,0.161654,0.613867,1,4295864818,"Baidu Inc"
"2012-02-16T21:33:16.251Z",0.0826627,0.720126,0.197211,1,4295864818,"Baidu Inc"
"2012-02-16T21:33:59.928Z",0.32192,0.296576,0.381504,1,4295864818,"Baidu Inc"
"2012-02-16T21:52:07.340Z",0.131564,0.610473,0.257964,1,4295864818,"Baidu Inc"
"2012-02-16T21:54:11.798Z",0.169824,0.0165349,0.813642,1,4295864818,"Baidu Inc"
"2012-02-16T22:01:05.343Z",0.391849,0.127353,0.480798,1,4295864818,"Baidu Inc"
"2012-02-16T22:37:06.431Z",0.537478,0.090235,0.372287,1,4295864818,"Baidu Inc"
"2012-02-17T01:34:08.242Z",0.23068,0.153646,0.615675,1,4295864818,"Baidu Inc"
"2012-02-17T01:39:44.067Z",0.51668,0.164473,0.318846,1,4295864818,"Baidu Inc"
"2012-02-17T03:21:10.916Z",0.702608,0.0796931,0.217699,1,4295864818,"Baidu Inc"
"2012-02-17T10:44:39.488Z",0.569821,0.00663489,0.423544,1,4295864818,"Baidu Inc"
"2012-02-17T10:44:49.887Z",0.263483,0.0111354,0.725381,1,4295864818,"Baidu Inc"
"2012-02-17T12:36:03.917Z",0.0380944,0.044898,0.917008,0.0589256,4295864818,"Baidu Inc"
"2012-02-17T13:00:44.901Z",0.837697,0.0376573,0.124645,0.174078,4295864818,"Baidu Inc"
"2012-02-17T13:01:50.455Z",0.831781,0.0409236,0.127295,0.166667,4295864818,"Baidu Inc"
"2012-02-17T13:13:56.004Z",0.630825,0.196578,0.172598,0.0581238,4295864818,"Baidu Inc"
"2012-02-17T14:11:44.444Z",0.209824,0.463492,0.326684,0.0790569,4295864818,"Baidu Inc"
"2012-02-17T14:38:26.631Z",0.708413,0.123758,0.167829,0.408248,4295864818,"Baidu Inc"
"2012-02-17T20:36:13.934Z",0.508012,0.0114659,0.480522,0.107211,4295864818,"Baidu Inc"
"2012-02-17T23:32:13.426Z",0.419747,0.411435,0.168818,0.102869,4295864818,"Baidu Inc"
"2012-02-27T22:27:03.941Z",0.239808,0.143179,0.617014,0.5,4295864818,"Baidu Inc"
"2012-02-28T04:35:47.766Z",0.242576,0.140515,0.616909,0.166667,4295864818,"Baidu Inc"
"2012-03-12T10:51:31.389Z",0.443163,0.376026,0.180811,1,4295864818,"Baidu Inc"
"2012-03-12T12:19:44.915Z",0.241024,0.141072,0.617904,1,4295864818,"Baidu Inc"
"2012-03-12T12:27:29.563Z",0.846232,0.0331429,0.120625,1,4295864818,"Baidu Inc"
"2012-03-12T12:34:27.228Z",0.236399,0.146576,0.617026,1,4295864818,"Baidu Inc"
"2012-03-12T12:40:27.215Z",0.558793,0.220893,0.220314,0.0589256,4295864818,"Baidu Inc"
"2012-03-12T12:51:23.787Z",0.682464,0.0126208,0.304915,1,4295864818,"Baidu Inc"
"2012-03-12T13:42:57.030Z",0.727965,0.11279,0.159245,0.096225,4295864818,"Baidu Inc"
"2012-03-12T13:52:54.262Z",0.558793,0.220893,0.220314,0.05547,4295864818,"Baidu Inc"
"2012-03-12T13:55:40.137Z",0.727965,0.11279,0.159245,0.0990148,4295864818,"Baidu Inc"
"2012-03-12T15:12:51.935Z",0.161769,0.550327,0.287904,0.0990148,4295864818,"Baidu Inc"
"2012-03-14T13:31:03.885Z",0.0607591,0.806798,0.132443,1,4295864818,"Baidu Inc"
"2012-03-14T13:31:06.789Z",0.0606902,0.0292612,0.910049,1,4295864818,"Baidu Inc"
"2012-03-15T02:16:15.294Z",0.333536,0.299364,0.367101,0.154303,4295864818,"Baidu Inc"
"2012-03-16T21:02:04.555Z",0.537661,0.0974282,0.364911,0.104828,4295864818,"Baidu Inc"
"2012-03-18T12:28:44.782Z",0.201068,0.474613,0.324319,0.16169,4295864818,"Baidu Inc"
"2012-03-19T12:30:10.954Z",0.834386,0.0393975,0.126216,1,4295864818,"Baidu Inc"
"2012-04-10T12:57:02.751Z",0.233136,0.641907,0.124958,0.235702,4295864818,"Baidu Inc"
"2012-04-11T10:00:44.572Z",0.365835,0.123065,0.511099,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:20.872Z",0.237648,0.14507,0.617282,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:22.957Z",0.226916,0.158463,0.614621,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:30.526Z",0.225935,0.15974,0.614325,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:34.731Z",0.175775,0.0141482,0.810077,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:43.479Z",0.246024,0.135331,0.618645,0.5,4295864818,"Baidu Inc"
"2012-04-12T20:05:45.501Z",0.249333,0.131648,0.61902,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:53.656Z",0.240503,0.141682,0.617815,1,4295864818,"Baidu Inc"
"2012-04-12T20:05:57.921Z",0.24016,0.142088,0.617752,1,4295864818,"Baidu Inc"
"2012-04-12T20:06:04.210Z",0.0561921,0.817773,0.126035,0.707107,4295864818,"Baidu Inc"
"2012-04-12T20:06:16.135Z",0.210698,0.17835,0.610953,0.707107,4295864818,"Baidu Inc"
"2012-04-12T20:06:17.357Z",0.198624,0.199194,0.602181,1,4295864818,"Baidu Inc"
"2012-04-12T20:06:29.024Z",0.211733,0.179266,0.609002,0.5,4295864818,"Baidu Inc"
"2012-04-12T20:06:31.643Z",0.212156,0.178679,0.609165,1,4295864818,"Baidu Inc"
"2012-04-12T20:06:42.343Z",0.235998,0.147062,0.616941,1,4295864818,"Baidu Inc"
"2012-04-12T20:07:06.693Z",0.247759,0.137929,0.614311,1,4295864818,"Baidu Inc"
"2012-04-12T20:07:19.377Z",0.856619,0.0279835,0.115398,1,4295864818,"Baidu Inc"
"2012-04-12T20:07:20.261Z",0.731904,0.0566452,0.211451,1,4295864818,"Baidu Inc"
"2012-04-12T20:07:26.499Z",0.184012,0.0146064,0.801382,1,4295864818,"Baidu Inc"
"2012-04-12T20:07:36.735Z",0.231525,0.152582,0.615893,1,4295864818,"Baidu Inc"
"2012-04-12T20:09:10.117Z",0.50623,0.0115364,0.482234,0.707107,4295864818,"Baidu Inc"
"2012-04-12T20:09:24.383Z",0.226325,0.159231,0.614444,1,4295864818,"Baidu Inc"
"2012-04-12T20:09:58.204Z",0.233531,0.150083,0.616385,1,4295864818,"Baidu Inc"
"2012-04-12T20:10:45.063Z",0.852664,0.0299033,0.117433,1,4295864818,"Baidu Inc"
"2012-04-12T20:10:56.444Z",0.544871,0.00778325,0.447346,1,4295864818,"Baidu Inc"
"2012-04-12T20:11:38.216Z",0.531162,0.00899598,0.459842,1,4295864818,"Baidu Inc"
"2012-04-12T20:17:04.470Z",0.223597,0.170389,0.606015,0.182574,4295864818,"Baidu Inc"
"2012-04-12T20:28:05.272Z",0.454725,0.170207,0.375068,0.133631,4295864818,"Baidu Inc"
"2012-04-12T21:06:07.285Z",0.736402,0.106086,0.157512,0.0912871,4295864818,"Baidu Inc"
"2012-04-12T21:47:19.626Z",0.738498,0.104461,0.157041,0.0912871,4295864818,"Baidu Inc"
"2012-04-12T22:20:52.223Z",0.363577,0.406492,0.229932,0.0771517,4295864818,"Baidu Inc"
"2012-04-13T01:06:41.535Z",0.609297,0.217783,0.17292,0.0426401,4295864818,"Baidu Inc"
"2012-04-17T08:48:50.537Z",0.515127,0.307174,0.177699,0.258199,4295864818,"Baidu Inc"
"2012-04-17T13:31:05.453Z",0.0596301,0.0295936,0.910776,1,4295864818,"Baidu Inc"
"2012-04-18T12:48:47.002Z",0.0968527,0.686401,0.216746,0.114708,4295864818,"Baidu Inc"
"2012-04-20T06:33:37.575Z",0.175775,0.0141482,0.810077,1,4295864818,"Baidu Inc"
"2012-04-20T07:08:20.902Z",0.183611,0.509619,0.306771,1,4295864818,"Baidu Inc"
"2012-04-23T08:27:52.837Z",0.0560897,0.818021,0.125889,0.138675,4295864818,"Baidu Inc"
"2012-04-24T14:08:54.997Z",0.53502,0.00862978,0.45635,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:08.389Z",0.267979,0.112523,0.619498,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:19.364Z",0.215007,0.174604,0.610389,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:26.489Z",0.176976,0.0164253,0.806599,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:30.723Z",0.178325,0.0159403,0.805735,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:44.007Z",0.175775,0.0141482,0.810077,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:50.411Z",0.249275,0.131711,0.619014,1,4295864818,"Baidu Inc"
"2012-04-24T20:01:59.411Z",0.227568,0.157619,0.614813,1,4295864818,"Baidu Inc"
"2012-04-24T20:02:55.163Z",0.50623,0.0115364,0.482234,1,4295864818,"Baidu Inc"
"2012-04-24T20:04:08.615Z",0.293435,0.392633,0.313933,1,4295864818,"Baidu Inc"
"2012-04-24T20:04:26.696Z",0.247055,0.134174,0.618772,1,4295864818,"Baidu Inc"
"2012-04-24T20:10:35.484Z",0.224548,0.161562,0.61389,1,4295864818,"Baidu Inc"
"2012-04-24T20:10:54.177Z",0.0840286,0.716809,0.199162,1,4295864818,"Baidu Inc"
"2012-04-24T20:11:09.150Z",0.023465,0.768345,0.20819,1,4295864818,"Baidu Inc"
"2012-04-24T20:13:06.582Z",0.501584,0.0890316,0.409385,1,4295864818,"Baidu Inc"
"2012-04-24T20:21:56.268Z",0.174664,0.0167368,0.808599,1,4295864818,"Baidu Inc"
"2012-04-24T20:21:56.445Z",0.186507,0.0143282,0.799165,1,4295864818,"Baidu Inc"
"2012-04-24T20:21:56.566Z",0.175775,0.0141482,0.810077,1,4295864818,"Baidu Inc"
"2012-04-24T20:21:56.693Z",0.242567,0.139277,0.618156,1,4295864818,"Baidu Inc"
"2012-04-24T20:24:41.219Z",0.186838,0.013994,0.799168,1,4295864818,"Baidu Inc"
"2012-04-24T20:26:50.835Z",0.226338,0.182515,0.591148,1,4295864818,"Baidu Inc"
"2012-04-24T20:42:44.274Z",0.205576,0.18932,0.605104,1,4295864818,"Baidu Inc"
"2012-04-24T21:35:46.671Z",0.256794,0.388156,0.35505,1,4295864818,"Baidu Inc"
"2012-04-25T04:53:09.365Z",0.207135,0.470082,0.322783,1,4295864818,"Baidu Inc"
"2012-04-25T11:56:55.660Z",0.549077,0.00744181,0.443481,1,4295864818,"Baidu Inc"
"2012-04-25T11:57:56.759Z",0.0743943,0.775227,0.150378,1,4295864818,"Baidu Inc"
"2012-04-25T13:42:54.157Z",0.19215,0.695653,0.112197,1,4295864818,"Baidu Inc"
"2012-04-25T13:43:41.395Z",0.0708291,0.783857,0.145313,1,4295864818,"Baidu Inc"
"2012-04-25T14:05:59.123Z",0.0556562,0.819076,0.125268,1,4295864818,"Baidu Inc"
"2012-04-25T14:06:19.499Z",0.0279804,0.776693,0.195326,1,4295864818,"Baidu Inc"
"2012-04-25T16:23:00.953Z",0.854144,0.0274306,0.118425,1,4295864818,"Baidu Inc"
"2012-04-25T16:43:46.400Z",0.843339,0.0328798,0.123781,1,4295864818,"Baidu Inc"
"2012-04-25T23:58:36.372Z",0.0775849,0.732616,0.1898,1,4295864818,"Baidu Inc"
"2012-05-08T22:25:21.261Z",0.0615331,0.812485,0.125982,0.25,4295864818,"Baidu Inc"
"2012-05-11T03:39:00.399Z",0.693394,0.0662945,0.240312,1,4295864818,"Baidu Inc"
"2012-05-11T03:40:56.476Z",0.51685,0.102965,0.380185,1,4295864818,"Baidu Inc"
"2012-05-14T13:31:06.956Z",0.0612167,0.028257,0.910526,1,4295864818,"Baidu Inc"
"2012-05-15T08:00:15.622Z",0.232217,0.172117,0.595666,1,4295864818,"Baidu Inc"
"2012-05-15T12:12:41.588Z",0.646464,0.18294,0.170597,0.105409,4295864818,"Baidu Inc"
"2012-05-15T15:26:54.017Z",0.0556539,0.819081,0.125265,1,4295864818,"Baidu Inc"
"2012-05-15T15:27:09.388Z",0.0557179,0.818925,0.125357,0.707107,4295864818,"Baidu Inc"
"2012-05-15T15:27:11.721Z",0.056133,0.0206217,0.923245,1,4295864818,"Baidu Inc"
"2012-05-15T15:27:25.479Z",0.0588702,0.020187,0.920943,0.707107,4295864818,"Baidu Inc"
"2012-05-15T15:27:26.188Z",0.546219,0.0076723,0.446109,0.707107,4295864818,"Baidu Inc"
"2012-05-15T15:27:45.145Z",0.0557794,0.818776,0.125445,1,4295864818,"Baidu Inc"
"2012-05-15T15:28:13.857Z",0.056133,0.0206217,0.923245,0.707107,4295864818,"Baidu Inc"
"2012-05-15T15:28:25.094Z",0.0557179,0.818925,0.125357,1,4295864818,"Baidu Inc"
"2012-05-15T15:28:27.059Z",0.0520189,0.0217135,0.926268,1,4295864818,"Baidu Inc"
"2012-05-15T15:33:48.348Z",0.0660174,0.794134,0.139849,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:17.630Z",0.0567755,0.816357,0.126868,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:18.203Z",0.0557762,0.818784,0.12544,0.57735,4295864818,"Baidu Inc"
"2012-05-15T16:12:18.848Z",0.0561652,0.817838,0.125997,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:19.477Z",0.0557179,0.818925,0.125357,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:20.134Z",0.0558693,0.818557,0.125574,0.707107,4295864818,"Baidu Inc"
"2012-05-15T16:12:20.830Z",0.0620738,0.0197982,0.918128,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:21.476Z",0.0656983,0.0194443,0.914857,0.707107,4295864818,"Baidu Inc"
"2012-05-15T16:12:22.153Z",0.543577,0.00789105,0.448532,0.707107,4295864818,"Baidu Inc"
"2012-05-15T16:12:22.818Z",0.0559952,0.818251,0.125754,1,4295864818,"Baidu Inc"
"2012-05-15T16:12:23.463Z",0.0620738,0.0197982,0.918128,0.707107,4295864818,"Baidu Inc"
"2012-05-15T16:12:24.171Z",0.056133,0.0206217,0.923245,1,4295864818,"Baidu Inc"
"2012-05-15T16:17:11.209Z",0.0636731,0.799903,0.136424,1,4295864818,"Baidu Inc"
"2012-05-16T01:20:02.129Z",0.0780602,0.731435,0.190505,1,4295864818,"Baidu Inc"
"2012-05-16T01:20:18.484Z",0.102712,0.673042,0.224246,1,4295864818,"Baidu Inc"
"2012-05-16T01:26:53.709Z",0.107974,0.661211,0.230816,1,4295864818,"Baidu Inc"
"2012-05-16T04:20:54.847Z",0.104254,0.721704,0.174042,0.0721688,4295864818,"Baidu Inc"
"2012-05-16T09:40:49.544Z",0.248631,0.578859,0.17251,0.0680414,4295864818,"Baidu Inc"
"2012-05-21T08:53:17.691Z",0.459508,0.147966,0.392526,0.0471405,4295864818,"Baidu Inc"
"2012-05-22T04:49:56.690Z",0.0596482,0.0168474,0.923504,0.123091,4295864818,"Baidu Inc"
"2012-05-22T15:19:28.829Z",0.0592738,0.0166859,0.92404,0.129099,4295864818,"Baidu Inc"
"2012-05-24T13:00:29.033Z",0.524079,0.0980267,0.377895,1,4295864818,"Baidu Inc"
"2012-05-25T13:00:17.715Z",0.533287,0.0915036,0.375209,1,4295864818,"Baidu Inc"
"2012-06-06T09:18:52.966Z",0.529918,0.00896673,0.461116,0.107211,4295864818,"Baidu Inc"
"2012-06-06T14:30:58.227Z",0.529918,0.00896673,0.461116,0.107211,4295864818,"Baidu Inc"
"2012-06-07T07:23:25.949Z",0.307123,0.316121,0.376756,0.316228,4295864818,"Baidu Inc"
"2012-06-07T07:57:48.978Z",0.320504,0.29841,0.381086,0.316228,4295864818,"Baidu Inc"
"2012-06-25T20:40:04.409Z",0.191304,0.696822,0.111874,0.218218,4295864818,"Baidu Inc"
"2012-07-12T10:00:38.061Z",0.366376,0.122995,0.510629,1,4295864818,"Baidu Inc"
"2012-07-16T10:26:43.854Z",0.851082,0.0306868,0.118231,1,4295864818,"Baidu Inc"
"2012-07-16T10:28:12.382Z",0.0640779,0.798956,0.136966,1,4295864818,"Baidu Inc"
"2012-07-16T18:14:31.579Z",0.437705,0.167463,0.394832,0.57735,4295864818,"Baidu Inc"
"2012-07-17T17:18:18.823Z",0.0556429,0.819117,0.12524,0.707107,4295864818,"Baidu Inc"
"2012-07-17T18:58:21.506Z",0.0564343,0.817185,0.126381,0.755929,4295864818,"Baidu Inc"
"2012-07-19T10:12:10.152Z",0.534545,0.0163268,0.449128,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:11.610Z",0.265542,0.114871,0.619587,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:24.719Z",0.226916,0.158463,0.614621,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:30.732Z",0.198004,0.200183,0.601813,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:34.785Z",0.225056,0.160893,0.614051,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:44.490Z",0.854157,0.029172,0.116671,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:49.347Z",0.249333,0.131648,0.61902,1,4295864818,"Baidu Inc"
"2012-07-19T20:01:57.240Z",0.50623,0.0115364,0.482234,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:02:11.670Z",0.239253,0.143158,0.617588,1,4295864818,"Baidu Inc"
"2012-07-19T20:02:18.441Z",0.243021,0.138753,0.618226,0.333333,4295864818,"Baidu Inc"
"2012-07-19T20:02:23.822Z",0.0574703,0.814679,0.127851,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:02:33.771Z",0.249578,0.131378,0.619044,0.333333,4295864818,"Baidu Inc"
"2012-07-19T20:02:38.698Z",0.208746,0.174983,0.616272,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:02:43.071Z",0.220188,0.167411,0.612401,1,4295864818,"Baidu Inc"
"2012-07-19T20:03:08.425Z",0.215038,0.157271,0.627692,0.408248,4295864818,"Baidu Inc"
"2012-07-19T20:03:16.228Z",0.23068,0.153646,0.615675,0.333333,4295864818,"Baidu Inc"
"2012-07-19T20:03:20.762Z",0.234721,0.148619,0.61666,1,4295864818,"Baidu Inc"
"2012-07-19T20:03:25.826Z",0.213265,0.177085,0.609651,0.333333,4295864818,"Baidu Inc"
"2012-07-19T20:04:05.768Z",0.0558826,0.818525,0.125593,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:04:15.415Z",0.0556312,0.819137,0.125232,0.57735,4295864818,"Baidu Inc"
"2012-07-19T20:04:21.266Z",0.0557451,0.818859,0.125396,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:04:43.642Z",0.20083,0.195375,0.603795,0.333333,4295864818,"Baidu Inc"
"2012-07-19T20:04:46.080Z",0.836567,0.0382691,0.125164,0.707107,4295864818,"Baidu Inc"
"2012-07-19T20:04:46.558Z",0.212518,0.178157,0.609325,1,4295864818,"Baidu Inc"
"2012-07-19T20:07:45.326Z",0.238396,0.144177,0.617427,0.5,4295864818,"Baidu Inc"
"2012-07-19T20:07:58.338Z",0.232307,0.151604,0.616089,1,4295864818,"Baidu Inc"
"2012-07-19T20:13:58.764Z",0.151713,0.287661,0.560626,0.0805823,4295864818,"Baidu Inc"
"2012-07-23T11:51:47.571Z",0.315644,0.342057,0.342299,0.166667,4295864818,"Baidu Inc"
"2012-07-23T12:40:58.269Z",0.550127,0.233573,0.216301,0.158114,4295864818,"Baidu Inc"
"2012-07-23T13:17:13.331Z",0.586594,0.239816,0.17359,0.154303,4295864818,"Baidu Inc"
"2012-07-23T14:36:29.871Z",0.306972,0.316395,0.376633,0.105409,4295864818,"Baidu Inc"
"2012-07-23T20:00:11.885Z",0.267979,0.112523,0.619498,1,4295864818,"Baidu Inc"
"2012-07-23T20:00:20.509Z",0.317704,0.359162,0.323134,1,4295864818,"Baidu Inc"
"2012-07-23T20:00:38.846Z",0.229667,0.154929,0.615404,1,4295864818,"Baidu Inc"
"2012-07-23T20:00:44.642Z",0.188947,0.500019,0.311034,1,4295864818,"Baidu Inc"
"2012-07-23T20:01:11.087Z",0.202282,0.47657,0.321148,1,4295864818,"Baidu Inc"
"2012-07-23T20:01:14.772Z",0.246153,0.135185,0.618662,1,4295864818,"Baidu Inc"
"2012-07-23T20:01:34.441Z",0.2323,0.151613,0.616088,1,4295864818,"Baidu Inc"
"2012-07-23T20:01:48.768Z",0.237648,0.14507,0.617282,1,4295864818,"Baidu Inc"
"2012-07-23T20:02:07.981Z",0.768223,0.0504893,0.181288,1,4295864818,"Baidu Inc"
"2012-07-23T20:02:53.851Z",0.530131,0.00909368,0.460775,1,4295864818,"Baidu Inc"
"2012-07-23T20:03:09.825Z",0.221999,0.0120732,0.765927,1,4295864818,"Baidu Inc"
"2012-07-23T20:08:24.323Z",0.202369,0.193318,0.604312,1,4295864818,"Baidu Inc"
"2012-07-23T20:28:24.083Z",0.467726,0.219849,0.312426,1,4295864818,"Baidu Inc"
"2012-07-23T21:04:08.463Z",0.705823,0.127635,0.166542,1,4295864818,"Baidu Inc"
"2012-07-23T22:05:40.337Z",0.788931,0.0675764,0.143492,1,4295864818,"Baidu Inc"
"2012-07-24T06:52:07.589Z",0.830205,0.0381873,0.131608,1,4295864818,"Baidu Inc"
"2012-07-24T07:20:18.950Z",0.398621,0.310029,0.29135,1,4295864818,"Baidu Inc"
"2012-07-24T07:31:33.611Z",0.193476,0.693854,0.11267,1,4295864818,"Baidu Inc"
"2012-07-24T07:32:09.765Z",0.0731149,0.778819,0.148066,1,4295864818,"Baidu Inc"
"2012-07-24T07:49:30.867Z",0.562827,0.00642559,0.430748,1,4295864818,"Baidu Inc"
"2012-07-24T07:50:04.186Z",0.20586,0.0112844,0.782855,1,4295864818,"Baidu Inc"
"2012-07-24T11:02:07.424Z",0.691262,0.0447373,0.264001,1,4295864818,"Baidu Inc"
"2012-07-24T11:56:12.051Z",0.796653,0.0624179,0.140929,0.114708,4295864818,"Baidu Inc"
"2012-07-24T11:58:06.506Z",0.796653,0.0624179,0.140929,0.090167,4295864818,"Baidu Inc"
"2012-07-24T12:39:41.847Z",0.796653,0.0624179,0.140929,0.0842152,4295864818,"Baidu Inc"
"2012-07-24T13:17:29.120Z",0.796653,0.0624179,0.140929,0.0880451,4295864818,"Baidu Inc"
"2012-07-24T13:28:02.200Z",0.796653,0.0624179,0.140929,0.0800641,4295864818,"Baidu Inc"
"2012-07-24T14:33:16.379Z",0.789349,0.0650522,0.145599,0.111803,4295864818,"Baidu Inc"
"2012-07-24T15:42:04.675Z",0.789349,0.0650522,0.145599,0.114708,4295864818,"Baidu Inc"
"2012-07-24T15:49:44.728Z",0.789349,0.0650522,0.145599,0.114708,4295864818,"Baidu Inc"
